t,anomaly,location,latitude,longitude
2005-06-23,1,Eastport,44.904598,-66.982903
2005-06-24,1,Eastport,44.904598,-66.982903
2005-07-08,1,Baltimore,39.266944,-76.579444
2005-07-08,1,Washington,38.873,-77.0217
2005-07-22,1,Atlantic City,39.356667,-74.418053
2005-07-22,1,Sandy Hook,40.466944,-74.009444
2005-07-22,1,Eastport,44.904598,-66.982903
2005-07-23,1,Eastport,44.904598,-66.982903
2005-07-23,1,Lewes,38.78278,-75.119164
2005-07-23,1,Sandy Hook,40.466944,-74.009444
2005-07-23,1,Atlantic City,39.356667,-74.418053
2005-07-24,1,Eastport,44.904598,-66.982903
2005-08-18,1,Atlantic City,39.356667,-74.418053
2005-08-19,1,Lewes,38.78278,-75.119164
2005-08-20,1,Lewes,38.78278,-75.119164
2005-08-20,1,Atlantic City,39.356667,-74.418053
2005-08-21,1,Atlantic City,39.356667,-74.418053
2005-08-21,1,Eastport,44.904598,-66.982903
2005-08-22,1,Eastport,44.904598,-66.982903
2005-08-31,1,Washington,38.873,-77.0217
2005-09-15,1,Washington,38.873,-77.0217
2005-09-16,1,Atlantic City,39.356667,-74.418053
2005-09-16,1,Sandy Hook,40.466944,-74.009444
2005-09-17,1,Lewes,38.78278,-75.119164
2005-09-18,1,Eastport,44.904598,-66.982903
2005-09-18,1,Sandy Hook,40.466944,-74.009444
2005-09-19,1,Eastport,44.904598,-66.982903
2005-10-08,1,Washington,38.873,-77.0217
2005-10-08,1,Baltimore,39.266944,-76.579444
2005-10-12,1,Atlantic City,39.356667,-74.418053
2005-10-12,1,The Battery,40.700556,-74.014167
2005-10-12,1,Sandy Hook,40.466944,-74.009444
2005-10-12,1,Lewes,38.78278,-75.119164
2005-10-13,1,Atlantic City,39.356667,-74.418053
2005-10-13,1,Lewes,38.78278,-75.119164
2005-10-13,1,Sandy Hook,40.466944,-74.009444
2005-10-14,1,Lewes,38.78278,-75.119164
2005-10-14,1,Atlantic City,39.356667,-74.418053
2005-10-14,1,Sandy Hook,40.466944,-74.009444
2005-10-15,1,Atlantic City,39.356667,-74.418053
2005-10-15,1,Sandy Hook,40.466944,-74.009444
2005-10-16,1,Eastport,44.904598,-66.982903
2005-10-18,1,Eastport,44.904598,-66.982903
2005-10-25,1,Atlantic City,39.356667,-74.418053
2005-10-25,1,Sandy Hook,40.466944,-74.009444
2005-10-25,1,Lewes,38.78278,-75.119164
2005-10-25,1,Sewells Point,36.946701,-76.330002
2005-10-25,1,New London,41.361401,-72.089996
2005-11-29,1,Washington,38.873,-77.0217
2005-11-30,1,Washington,38.873,-77.0217
2005-12-02,1,Eastport,44.904598,-66.982903
2005-12-16,1,Sandy Hook,40.466944,-74.009444
2005-12-16,1,New London,41.361401,-72.089996
2006-01-03,1,The Battery,40.700556,-74.014167
2006-01-03,1,Lewes,38.78278,-75.119164
2006-01-03,1,Sandy Hook,40.466944,-74.009444
2006-01-03,1,Atlantic City,39.356667,-74.418053
2006-01-04,1,Lewes,38.78278,-75.119164
2006-01-04,1,Sandy Hook,40.466944,-74.009444
2006-01-04,1,Atlantic City,39.356667,-74.418053
2006-01-05,1,Washington,38.873,-77.0217
2006-01-05,1,Baltimore,39.266944,-76.579444
2006-01-18,1,Sandy Hook,40.466944,-74.009444
2006-01-30,1,Eastport,44.904598,-66.982903
2006-01-30,1,Atlantic City,39.356667,-74.418053
2006-01-30,1,Sandy Hook,40.466944,-74.009444
2006-01-30,1,Portland,43.65806,-70.24417
2006-01-30,1,Lewes,38.78278,-75.119164
2006-01-31,1,Lewes,38.78278,-75.119164
2006-01-31,1,Sandy Hook,40.466944,-74.009444
2006-01-31,1,Eastport,44.904598,-66.982903
2006-01-31,1,Atlantic City,39.356667,-74.418053
2006-01-31,1,Portland,43.65806,-70.24417
2006-01-31,1,The Battery,40.700556,-74.014167
2006-02-01,1,Portland,43.65806,-70.24417
2006-02-01,1,Sandy Hook,40.466944,-74.009444
2006-02-01,1,Eastport,44.904598,-66.982903
2006-02-02,1,Eastport,44.904598,-66.982903
2006-02-02,1,Sandy Hook,40.466944,-74.009444
2006-02-02,1,Washington,38.873,-77.0217
2006-02-03,1,Washington,38.873,-77.0217
2006-02-03,1,Baltimore,39.266944,-76.579444
2006-02-05,1,Washington,38.873,-77.0217
2006-02-12,1,Atlantic City,39.356667,-74.418053
2006-02-12,1,New London,41.361401,-72.089996
2006-02-12,1,Lewes,38.78278,-75.119164
2006-02-12,1,Sandy Hook,40.466944,-74.009444
2006-02-28,1,Eastport,44.904598,-66.982903
2006-03-01,1,Eastport,44.904598,-66.982903
2006-03-02,1,Eastport,44.904598,-66.982903
2006-03-03,1,Eastport,44.904598,-66.982903
2006-03-30,1,Eastport,44.904598,-66.982903
2006-05-02,1,Baltimore,39.266944,-76.579444
2006-05-02,1,Washington,38.873,-77.0217
2006-05-12,1,Baltimore,39.266944,-76.579444
2006-05-12,1,Washington,38.873,-77.0217
2006-05-15,1,Washington,38.873,-77.0217
2006-06-08,1,Washington,38.873,-77.0217
2006-06-26,1,Washington,38.873,-77.0217
2006-06-27,1,Washington,38.873,-77.0217
2006-06-28,1,Washington,38.873,-77.0217
2006-09-01,1,Sewells Point,36.946701,-76.330002
2006-09-01,1,Lewes,38.78278,-75.119164
2006-09-01,1,Washington,38.873,-77.0217
2006-09-02,1,Sandy Hook,40.466944,-74.009444
2006-09-02,1,The Battery,40.700556,-74.014167
2006-09-02,1,Washington,38.873,-77.0217
2006-09-02,1,Baltimore,39.266944,-76.579444
2006-09-03,1,Washington,38.873,-77.0217
2006-09-04,1,Washington,38.873,-77.0217
2006-09-04,1,Baltimore,39.266944,-76.579444
2006-09-07,1,Washington,38.873,-77.0217
2006-09-09,1,Eastport,44.904598,-66.982903
2006-09-11,1,Sandy Hook,40.466944,-74.009444
2006-09-11,1,Atlantic City,39.356667,-74.418053
2006-09-11,1,Lewes,38.78278,-75.119164
2006-09-12,1,Washington,38.873,-77.0217
2006-09-12,1,Sewells Point,36.946701,-76.330002
2006-09-12,1,Baltimore,39.266944,-76.579444
2006-09-12,1,Lewes,38.78278,-75.119164
2006-09-13,1,Baltimore,39.266944,-76.579444
2006-09-13,1,Washington,38.873,-77.0217
2006-09-14,1,Baltimore,39.266944,-76.579444
2006-09-14,1,Washington,38.873,-77.0217
2006-09-29,1,Baltimore,39.266944,-76.579444
2006-10-06,1,Lewes,38.78278,-75.119164
2006-10-06,1,Washington,38.873,-77.0217
2006-10-06,1,Sandy Hook,40.466944,-74.009444
2006-10-06,1,Atlantic City,39.356667,-74.418053
2006-10-06,1,Sewells Point,36.946701,-76.330002
2006-10-07,1,Washington,38.873,-77.0217
2006-10-07,1,Sewells Point,36.946701,-76.330002
2006-10-07,1,Sandy Hook,40.466944,-74.009444
2006-10-07,1,Baltimore,39.266944,-76.579444
2006-10-07,1,Atlantic City,39.356667,-74.418053
2006-10-07,1,Lewes,38.78278,-75.119164
2006-10-08,1,Washington,38.873,-77.0217
2006-10-08,1,Sewells Point,36.946701,-76.330002
2006-10-08,1,Sandy Hook,40.466944,-74.009444
2006-10-08,1,Baltimore,39.266944,-76.579444
2006-10-08,1,Eastport,44.904598,-66.982903
2006-10-08,1,Atlantic City,39.356667,-74.418053
2006-10-08,1,Lewes,38.78278,-75.119164
2006-10-09,1,Washington,38.873,-77.0217
2006-10-09,1,Eastport,44.904598,-66.982903
2006-10-10,1,Washington,38.873,-77.0217
2006-10-11,1,Lewes,38.78278,-75.119164
2006-10-11,1,Atlantic City,39.356667,-74.418053
2006-10-11,1,Sandy Hook,40.466944,-74.009444
2006-10-12,1,Washington,38.873,-77.0217
2006-10-28,1,New London,41.361401,-72.089996
2006-10-28,1,Washington,38.873,-77.0217
2006-10-28,1,Baltimore,39.266944,-76.579444
2006-10-28,1,Sandy Hook,40.466944,-74.009444
2006-11-05,1,Eastport,44.904598,-66.982903
2006-11-06,1,Eastport,44.904598,-66.982903
2006-11-08,1,Lewes,38.78278,-75.119164
2006-11-08,1,Atlantic City,39.356667,-74.418053
2006-11-08,1,Sandy Hook,40.466944,-74.009444
2006-11-09,1,Washington,38.873,-77.0217
2006-11-16,1,Washington,38.873,-77.0217
2006-11-16,1,Baltimore,39.266944,-76.579444
2006-11-17,1,Baltimore,39.266944,-76.579444
2006-11-17,1,Washington,38.873,-77.0217
2006-11-22,1,Lewes,38.78278,-75.119164
2006-11-22,1,Sewells Point,36.946701,-76.330002
2006-11-23,1,Sewells Point,36.946701,-76.330002
2006-11-23,1,Lewes,38.78278,-75.119164
2006-11-23,1,Sandy Hook,40.466944,-74.009444
2006-11-23,1,Atlantic City,39.356667,-74.418053
2006-12-01,1,Washington,38.873,-77.0217
2006-12-04,1,Eastport,44.904598,-66.982903
2007-02-18,1,Eastport,44.904598,-66.982903
2007-02-21,1,Eastport,44.904598,-66.982903
2007-03-16,1,Sandy Hook,40.466944,-74.009444
2007-03-17,1,Sandy Hook,40.466944,-74.009444
2007-04-04,1,Washington,38.873,-77.0217
2007-04-15,1,Atlantic City,39.356667,-74.418053
2007-04-15,1,The Battery,40.700556,-74.014167
2007-04-15,1,Lewes,38.78278,-75.119164
2007-04-15,1,Sandy Hook,40.466944,-74.009444
2007-04-16,1,Newport,41.504333,-71.326139
2007-04-16,1,Atlantic City,39.356667,-74.418053
2007-04-16,1,Sandy Hook,40.466944,-74.009444
2007-04-16,1,Lewes,38.78278,-75.119164
2007-04-16,1,The Battery,40.700556,-74.014167
2007-04-16,1,Portland,43.65806,-70.24417
2007-04-16,1,New London,41.361401,-72.089996
2007-04-17,1,Portland,43.65806,-70.24417
2007-04-17,1,Eastport,44.904598,-66.982903
2007-04-17,1,Sandy Hook,40.466944,-74.009444
2007-04-18,1,Sandy Hook,40.466944,-74.009444
2007-04-18,1,Portland,43.65806,-70.24417
2007-04-18,1,Atlantic City,39.356667,-74.418053
2007-04-18,1,Eastport,44.904598,-66.982903
2007-04-18,1,Lewes,38.78278,-75.119164
2007-04-19,1,The Battery,40.700556,-74.014167
2007-04-19,1,Atlantic City,39.356667,-74.418053
2007-04-19,1,Lewes,38.78278,-75.119164
2007-04-19,1,Washington,38.873,-77.0217
2007-04-19,1,Baltimore,39.266944,-76.579444
2007-04-19,1,Portland,43.65806,-70.24417
2007-04-19,1,Sandy Hook,40.466944,-74.009444
2007-04-19,1,Eastport,44.904598,-66.982903
2007-04-19,1,New London,41.361401,-72.089996
2007-04-20,1,Atlantic City,39.356667,-74.418053
2007-04-20,1,Lewes,38.78278,-75.119164
2007-04-20,1,Baltimore,39.266944,-76.579444
2007-04-20,1,Eastport,44.904598,-66.982903
2007-04-20,1,Sandy Hook,40.466944,-74.009444
2007-04-20,1,Washington,38.873,-77.0217
2007-05-17,1,Eastport,44.904598,-66.982903
2007-05-17,1,Portland,43.65806,-70.24417
2007-05-18,1,Lewes,38.78278,-75.119164
2007-05-18,1,Eastport,44.904598,-66.982903
2007-05-18,1,Atlantic City,39.356667,-74.418053
2007-05-19,1,Lewes,38.78278,-75.119164
2007-05-19,1,Atlantic City,39.356667,-74.418053
2007-06-04,1,Sandy Hook,40.466944,-74.009444
2007-06-13,1,Lewes,38.78278,-75.119164
2007-06-13,1,Atlantic City,39.356667,-74.418053
2007-06-13,1,Sandy Hook,40.466944,-74.009444
2007-06-14,1,Baltimore,39.266944,-76.579444
2007-06-14,1,Washington,38.873,-77.0217
2007-06-14,1,Lewes,38.78278,-75.119164
2007-06-14,1,Atlantic City,39.356667,-74.418053
2007-06-14,1,Sandy Hook,40.466944,-74.009444
2007-06-15,1,Washington,38.873,-77.0217
2007-06-15,1,Atlantic City,39.356667,-74.418053
2007-06-15,1,Sewells Point,36.946701,-76.330002
2007-06-15,1,Eastport,44.904598,-66.982903
2007-06-15,1,Sandy Hook,40.466944,-74.009444
2007-06-15,1,Baltimore,39.266944,-76.579444
2007-06-16,1,Eastport,44.904598,-66.982903
2007-06-16,1,Lewes,38.78278,-75.119164
2007-08-11,1,Lewes,38.78278,-75.119164
2007-08-12,1,Washington,38.873,-77.0217
2007-09-28,1,Eastport,44.904598,-66.982903
2007-09-29,1,Eastport,44.904598,-66.982903
2007-10-11,1,Atlantic City,39.356667,-74.418053
2007-10-11,1,Washington,38.873,-77.0217
2007-10-25,1,Atlantic City,39.356667,-74.418053
2007-10-25,1,Lewes,38.78278,-75.119164
2007-10-26,1,Atlantic City,39.356667,-74.418053
2007-10-26,1,Baltimore,39.266944,-76.579444
2007-10-26,1,Lewes,38.78278,-75.119164
2007-10-26,1,Sandy Hook,40.466944,-74.009444
2007-10-26,1,Washington,38.873,-77.0217
2007-10-27,1,Lewes,38.78278,-75.119164
2007-10-27,1,Eastport,44.904598,-66.982903
2007-10-27,1,Washington,38.873,-77.0217
2007-10-27,1,Baltimore,39.266944,-76.579444
2007-10-27,1,Sandy Hook,40.466944,-74.009444
2007-10-27,1,Atlantic City,39.356667,-74.418053
2007-10-28,1,Eastport,44.904598,-66.982903
2007-10-28,1,Washington,38.873,-77.0217
2007-11-03,1,Sewells Point,36.946701,-76.330002
2007-11-03,1,Atlantic City,39.356667,-74.418053
2007-11-23,1,Eastport,44.904598,-66.982903
2007-11-24,1,Eastport,44.904598,-66.982903
2007-11-25,1,Eastport,44.904598,-66.982903
2007-11-26,1,Eastport,44.904598,-66.982903
2007-12-16,1,The Battery,40.700556,-74.014167
2007-12-16,1,New London,41.361401,-72.089996
2007-12-16,1,Sandy Hook,40.466944,-74.009444
2007-12-22,1,Atlantic City,39.356667,-74.418053
2007-12-22,1,Lewes,38.78278,-75.119164
2007-12-22,1,Sandy Hook,40.466944,-74.009444
2007-12-23,1,Baltimore,39.266944,-76.579444
2007-12-23,1,Washington,38.873,-77.0217
2007-12-24,1,Baltimore,39.266944,-76.579444
2007-12-24,1,Eastport,44.904598,-66.982903
2007-12-24,1,Washington,38.873,-77.0217
2007-12-27,1,Sandy Hook,40.466944,-74.009444
2007-12-27,1,Atlantic City,39.356667,-74.418053
2008-03-09,1,Washington,38.873,-77.0217
2008-03-19,1,Washington,38.873,-77.0217
2008-03-20,1,Washington,38.873,-77.0217
2008-04-07,1,Atlantic City,39.356667,-74.418053
2008-04-07,1,Sandy Hook,40.466944,-74.009444
2008-04-07,1,Sewells Point,36.946701,-76.330002
2008-04-07,1,Lewes,38.78278,-75.119164
2008-04-08,1,The Battery,40.700556,-74.014167
2008-04-08,1,Lewes,38.78278,-75.119164
2008-04-08,1,Washington,38.873,-77.0217
2008-04-08,1,Atlantic City,39.356667,-74.418053
2008-04-08,1,Sandy Hook,40.466944,-74.009444
2008-04-08,1,Sewells Point,36.946701,-76.330002
2008-04-09,1,Washington,38.873,-77.0217
2008-04-21,1,Washington,38.873,-77.0217
2008-04-22,1,Washington,38.873,-77.0217
2008-04-23,1,Washington,38.873,-77.0217
2008-04-28,1,Washington,38.873,-77.0217
2008-05-02,1,Washington,38.873,-77.0217
2008-05-03,1,Sandy Hook,40.466944,-74.009444
2008-05-03,1,Atlantic City,39.356667,-74.418053
2008-05-04,1,Lewes,38.78278,-75.119164
2008-05-04,1,Washington,38.873,-77.0217
2008-05-05,1,Washington,38.873,-77.0217
2008-05-06,1,Sandy Hook,40.466944,-74.009444
2008-05-06,1,Washington,38.873,-77.0217
2008-05-07,1,Sandy Hook,40.466944,-74.009444
2008-05-08,1,Sandy Hook,40.466944,-74.009444
2008-05-10,1,Atlantic City,39.356667,-74.418053
2008-05-10,1,Lewes,38.78278,-75.119164
2008-05-10,1,Sandy Hook,40.466944,-74.009444
2008-05-11,1,Washington,38.873,-77.0217
2008-05-12,1,Atlantic City,39.356667,-74.418053
2008-05-12,1,Washington,38.873,-77.0217
2008-05-12,1,Sewells Point,36.946701,-76.330002
2008-05-12,1,Sandy Hook,40.466944,-74.009444
2008-05-12,1,The Battery,40.700556,-74.014167
2008-05-12,1,Lewes,38.78278,-75.119164
2008-05-13,1,Washington,38.873,-77.0217
2008-05-13,1,Atlantic City,39.356667,-74.418053
2008-05-13,1,Lewes,38.78278,-75.119164
2008-05-13,1,Sewells Point,36.946701,-76.330002
2008-05-14,1,Baltimore,39.266944,-76.579444
2008-05-14,1,Washington,38.873,-77.0217
2008-05-15,1,Washington,38.873,-77.0217
2008-05-16,1,Washington,38.873,-77.0217
2008-05-18,1,Washington,38.873,-77.0217
2008-06-04,1,Baltimore,39.266944,-76.579444
2008-06-04,1,Washington,38.873,-77.0217
2008-06-05,1,Atlantic City,39.356667,-74.418053
2008-08-28,1,Washington,38.873,-77.0217
2008-08-29,1,Washington,38.873,-77.0217
2008-09-19,1,Atlantic City,39.356667,-74.418053
2008-09-19,1,Sandy Hook,40.466944,-74.009444
2008-09-20,1,Washington,38.873,-77.0217
2008-09-24,1,Sewells Point,36.946701,-76.330002
2008-09-25,1,Lewes,38.78278,-75.119164
2008-09-25,1,Sewells Point,36.946701,-76.330002
2008-09-25,1,Atlantic City,39.356667,-74.418053
2008-09-26,1,Lewes,38.78278,-75.119164
2008-09-26,1,Sewells Point,36.946701,-76.330002
2008-09-26,1,Washington,38.873,-77.0217
2008-09-27,1,Baltimore,39.266944,-76.579444
2008-09-27,1,Washington,38.873,-77.0217
2008-09-28,1,Washington,38.873,-77.0217
2008-10-16,1,Eastport,44.904598,-66.982903
2008-10-17,1,Lewes,38.78278,-75.119164
2008-10-17,1,Atlantic City,39.356667,-74.418053
2008-10-18,1,Sandy Hook,40.466944,-74.009444
2008-10-18,1,Lewes,38.78278,-75.119164
2008-10-18,1,Atlantic City,39.356667,-74.418053
2008-10-19,1,Sandy Hook,40.466944,-74.009444
2008-10-19,1,Sewells Point,36.946701,-76.330002
2008-10-19,1,Lewes,38.78278,-75.119164
2008-10-19,1,Atlantic City,39.356667,-74.418053
2008-10-20,1,Lewes,38.78278,-75.119164
2008-10-20,1,Sandy Hook,40.466944,-74.009444
2008-10-20,1,Atlantic City,39.356667,-74.418053
2008-10-21,1,Washington,38.873,-77.0217
2008-10-21,1,Baltimore,39.266944,-76.579444
2008-10-24,1,Washington,38.873,-77.0217
2008-10-25,1,Washington,38.873,-77.0217
2008-10-25,1,Baltimore,39.266944,-76.579444
2008-10-28,1,Sandy Hook,40.466944,-74.009444
2008-10-28,1,The Battery,40.700556,-74.014167
2008-11-14,1,Lewes,38.78278,-75.119164
2008-11-14,1,Eastport,44.904598,-66.982903
2008-11-14,1,Sandy Hook,40.466944,-74.009444
2008-11-14,1,Atlantic City,39.356667,-74.418053
2008-11-15,1,Atlantic City,39.356667,-74.418053
2008-11-15,1,Eastport,44.904598,-66.982903
2008-11-15,1,Portland,43.65806,-70.24417
2008-11-15,1,Lewes,38.78278,-75.119164
2008-11-15,1,Sandy Hook,40.466944,-74.009444
2008-11-16,1,Baltimore,39.266944,-76.579444
2008-11-16,1,Eastport,44.904598,-66.982903
2008-12-12,1,Eastport,44.904598,-66.982903
2008-12-12,1,Portland,43.65806,-70.24417
2008-12-12,1,New London,41.361401,-72.089996
2008-12-12,1,Atlantic City,39.356667,-74.418053
2008-12-12,1,Sandy Hook,40.466944,-74.009444
2009-01-11,1,Portland,43.65806,-70.24417
2009-01-11,1,Sandy Hook,40.466944,-74.009444
2009-02-11,1,Eastport,44.904598,-66.982903
2009-02-12,1,Eastport,44.904598,-66.982903
2009-02-18,1,Baltimore,39.266944,-76.579444
2009-03-02,1,Lewes,38.78278,-75.119164
2009-03-02,1,Sewells Point,36.946701,-76.330002
2009-04-20,1,Washington,38.873,-77.0217
2009-05-06,1,Washington,38.873,-77.0217
2009-05-07,1,Washington,38.873,-77.0217
2009-05-27,1,Lewes,38.78278,-75.119164
2009-05-27,1,Washington,38.873,-77.0217
2009-06-07,1,Washington,38.873,-77.0217
2009-06-11,1,Washington,38.873,-77.0217
2009-06-16,1,Baltimore,39.266944,-76.579444
2009-06-17,1,Washington,38.873,-77.0217
2009-06-18,1,Baltimore,39.266944,-76.579444
2009-06-18,1,Washington,38.873,-77.0217
2009-06-19,1,Washington,38.873,-77.0217
2009-06-20,1,Sandy Hook,40.466944,-74.009444
2009-06-20,1,Lewes,38.78278,-75.119164
2009-06-20,1,Atlantic City,39.356667,-74.418053
2009-06-21,1,Lewes,38.78278,-75.119164
2009-06-21,1,Sandy Hook,40.466944,-74.009444
2009-06-21,1,Atlantic City,39.356667,-74.418053
2009-06-22,1,Lewes,38.78278,-75.119164
2009-06-22,1,Sandy Hook,40.466944,-74.009444
2009-06-22,1,Atlantic City,39.356667,-74.418053
2009-06-23,1,Washington,38.873,-77.0217
2009-06-23,1,Lewes,38.78278,-75.119164
2009-06-23,1,Portland,43.65806,-70.24417
2009-06-23,1,Atlantic City,39.356667,-74.418053
2009-06-23,1,Baltimore,39.266944,-76.579444
2009-06-23,1,Sandy Hook,40.466944,-74.009444
2009-06-23,1,Eastport,44.904598,-66.982903
2009-06-24,1,Lewes,38.78278,-75.119164
2009-06-24,1,Portland,43.65806,-70.24417
2009-06-24,1,Washington,38.873,-77.0217
2009-06-24,1,Atlantic City,39.356667,-74.418053
2009-06-24,1,Eastport,44.904598,-66.982903
2009-06-24,1,Sandy Hook,40.466944,-74.009444
2009-06-25,1,Eastport,44.904598,-66.982903
2009-06-25,1,Atlantic City,39.356667,-74.418053
2009-06-25,1,Portland,43.65806,-70.24417
2009-06-25,1,Sandy Hook,40.466944,-74.009444
2009-06-25,1,Lewes,38.78278,-75.119164
2009-06-26,1,Eastport,44.904598,-66.982903
2009-07-01,1,Washington,38.873,-77.0217
2009-07-21,1,Lewes,38.78278,-75.119164
2009-07-22,1,Lewes,38.78278,-75.119164
2009-07-22,1,Eastport,44.904598,-66.982903
2009-07-22,1,Sandy Hook,40.466944,-74.009444
2009-07-23,1,Eastport,44.904598,-66.982903
2009-07-24,1,Lewes,38.78278,-75.119164
2009-07-24,1,Atlantic City,39.356667,-74.418053
2009-07-24,1,Sandy Hook,40.466944,-74.009444
2009-07-24,1,Eastport,44.904598,-66.982903
2009-07-25,1,Eastport,44.904598,-66.982903
2009-07-25,1,Washington,38.873,-77.0217
2009-08-20,1,Eastport,44.904598,-66.982903
2009-08-21,1,Eastport,44.904598,-66.982903
2009-08-21,1,Sandy Hook,40.466944,-74.009444
2009-09-10,1,Sewells Point,36.946701,-76.330002
2009-09-10,1,Lewes,38.78278,-75.119164
2009-09-10,1,Atlantic City,39.356667,-74.418053
2009-09-11,1,Atlantic City,39.356667,-74.418053
2009-09-11,1,Sewells Point,36.946701,-76.330002
2009-09-11,1,Lewes,38.78278,-75.119164
2009-09-16,1,Atlantic City,39.356667,-74.418053
2009-09-16,1,Sandy Hook,40.466944,-74.009444
2009-09-16,1,Lewes,38.78278,-75.119164
2009-09-17,1,Washington,38.873,-77.0217
2009-09-17,1,Sandy Hook,40.466944,-74.009444
2009-09-17,1,Lewes,38.78278,-75.119164
2009-09-17,1,Atlantic City,39.356667,-74.418053
2009-09-18,1,Washington,38.873,-77.0217
2009-09-18,1,Baltimore,39.266944,-76.579444
2009-09-18,1,Sewells Point,36.946701,-76.330002
2009-09-18,1,Lewes,38.78278,-75.119164
2009-09-18,1,Eastport,44.904598,-66.982903
2009-09-19,1,Washington,38.873,-77.0217
2009-09-27,1,Washington,38.873,-77.0217
2009-09-27,1,Baltimore,39.266944,-76.579444
2009-10-15,1,Atlantic City,39.356667,-74.418053
2009-10-15,1,Lewes,38.78278,-75.119164
2009-10-16,1,Atlantic City,39.356667,-74.418053
2009-10-16,1,The Battery,40.700556,-74.014167
2009-10-16,1,Sewells Point,36.946701,-76.330002
2009-10-16,1,Lewes,38.78278,-75.119164
2009-10-16,1,Sandy Hook,40.466944,-74.009444
2009-10-16,1,Washington,38.873,-77.0217
2009-10-16,1,New London,41.361401,-72.089996
2009-10-17,1,Atlantic City,39.356667,-74.418053
2009-10-17,1,Sewells Point,36.946701,-76.330002
2009-10-17,1,The Battery,40.700556,-74.014167
2009-10-17,1,Lewes,38.78278,-75.119164
2009-10-17,1,Washington,38.873,-77.0217
2009-10-17,1,Sandy Hook,40.466944,-74.009444
2009-10-18,1,The Battery,40.700556,-74.014167
2009-10-18,1,Sandy Hook,40.466944,-74.009444
2009-10-18,1,Lewes,38.78278,-75.119164
2009-10-18,1,Atlantic City,39.356667,-74.418053
2009-10-18,1,Sewells Point,36.946701,-76.330002
2009-10-19,1,Sandy Hook,40.466944,-74.009444
2009-10-19,1,Lewes,38.78278,-75.119164
2009-10-19,1,Atlantic City,39.356667,-74.418053
2009-10-19,1,Sewells Point,36.946701,-76.330002
2009-10-20,1,Washington,38.873,-77.0217
2009-10-25,1,Baltimore,39.266944,-76.579444
2009-10-30,1,Washington,38.873,-77.0217
2009-10-30,1,Baltimore,39.266944,-76.579444
2009-10-31,1,Washington,38.873,-77.0217
2009-11-02,1,Lewes,38.78278,-75.119164
2009-11-02,1,Atlantic City,39.356667,-74.418053
2009-11-03,1,Baltimore,39.266944,-76.579444
2009-11-03,1,Atlantic City,39.356667,-74.418053
2009-11-03,1,Sandy Hook,40.466944,-74.009444
2009-11-03,1,Lewes,38.78278,-75.119164
2009-11-04,1,Washington,38.873,-77.0217
2009-11-04,1,Baltimore,39.266944,-76.579444
2009-11-08,1,Baltimore,39.266944,-76.579444
2009-11-11,1,Lewes,38.78278,-75.119164
2009-11-11,1,Sewells Point,36.946701,-76.330002
2009-11-12,1,Lewes,38.78278,-75.119164
2009-11-12,1,Sewells Point,36.946701,-76.330002
2009-11-12,1,Sandy Hook,40.466944,-74.009444
2009-11-12,1,Atlantic City,39.356667,-74.418053
2009-11-13,1,Lewes,38.78278,-75.119164
2009-11-13,1,The Battery,40.700556,-74.014167
2009-11-13,1,Washington,38.873,-77.0217
2009-11-13,1,Sewells Point,36.946701,-76.330002
2009-11-13,1,Sandy Hook,40.466944,-74.009444
2009-11-13,1,Atlantic City,39.356667,-74.418053
2009-11-14,1,The Battery,40.700556,-74.014167
2009-11-14,1,Washington,38.873,-77.0217
2009-11-14,1,Sandy Hook,40.466944,-74.009444
2009-11-14,1,Atlantic City,39.356667,-74.418053
2009-11-14,1,Sewells Point,36.946701,-76.330002
2009-11-14,1,Lewes,38.78278,-75.119164
2009-11-15,1,Washington,38.873,-77.0217
2009-11-15,1,Sewells Point,36.946701,-76.330002
2009-11-15,1,Atlantic City,39.356667,-74.418053
2009-11-15,1,Lewes,38.78278,-75.119164
2009-11-16,1,Washington,38.873,-77.0217
2009-12-03,1,Portland,43.65806,-70.24417
2009-12-03,1,Eastport,44.904598,-66.982903
2009-12-04,1,Eastport,44.904598,-66.982903
2009-12-05,1,Lewes,38.78278,-75.119164
2009-12-05,1,Sandy Hook,40.466944,-74.009444
2009-12-05,1,Atlantic City,39.356667,-74.418053
2009-12-09,1,Portland,43.65806,-70.24417
2009-12-09,1,New London,41.361401,-72.089996
2009-12-09,1,Washington,38.873,-77.0217
2009-12-19,1,Sewells Point,36.946701,-76.330002
2009-12-19,1,Atlantic City,39.356667,-74.418053
2009-12-19,1,Lewes,38.78278,-75.119164
2009-12-20,1,Atlantic City,39.356667,-74.418053
2009-12-26,1,Baltimore,39.266944,-76.579444
2009-12-26,1,Washington,38.873,-77.0217
2009-12-27,1,Washington,38.873,-77.0217
2010-01-01,1,Portland,43.65806,-70.24417
2010-01-01,1,Sandy Hook,40.466944,-74.009444
2010-01-01,1,Atlantic City,39.356667,-74.418053
2010-01-01,1,Eastport,44.904598,-66.982903
2010-01-01,1,Lewes,38.78278,-75.119164
2010-01-02,1,Sandy Hook,40.466944,-74.009444
2010-01-02,1,Eastport,44.904598,-66.982903
2010-01-02,1,Atlantic City,39.356667,-74.418053
2010-01-02,1,Portland,43.65806,-70.24417
2010-01-03,1,Portland,43.65806,-70.24417
2010-01-03,1,Eastport,44.904598,-66.982903
2010-01-04,1,Eastport,44.904598,-66.982903
